Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_986_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1909_1_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_2283_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1568_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_596_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_5177_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_900_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_8481_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1169_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_695_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1302_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
